DATE,MARKET,SCODE,SECNAME,RZYE,RQYL,RZRQYE,RQYE,RQMCL,RZRQYECZ,RZMRE,SZ,RZYEZB,RZMRE3D,RZMRE5D,RZMRE10D,RZCHE,RZCHE3D,RZCHE5D,RZCHE10D,RZJME,RZJME3D,RZJME5D,RZJME10D,RQMCL3D,RQMCL5D,RQMCL10D,RQCHL,RQCHL3D,RQCHL5D,RQCHL10D,RQJMG,RQJMG3D,RQJMG5D,RQJMG10D,SPJ,ZDF,RCHANGE3DCP,RCHANGE5DCP,RCHANGE10DCP,KCB,TRADE_MARKET_CODE,TRADE_MARKET
2020-12-09 00,融资融券_深证,2600.0,领益智造,827049993.0,6919900.0,924551384.0,97501391.0,0.0,729548602.0,55819920.0,26640694961.41,3.10446103,152208443.0,258649754.0,1150150223.0,81546259.0,214624816.0,385594019.0,1255100398.0,-25726339.0,-62416373.0,-126944265.0,-104950175.0,126462.0,986462.0,2207587.0,40000.0,430153.0,732053.0,1564753.0,-40000.0,-303691.0,254409.0,642834.0,14.09,-1.8802,-1.3305,-2.1528,12.9912,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2138.0,顺络电子,763455580.0,769459.0,784115554.0,20659974.0,11400.0,742795606.0,23768956.0,19020071064.75,4.01394704,90476311.0,164623757.0,323523042.0,49857879.0,125401088.0,207583298.0,383673193.0,-26088923.0,-34924777.0,-42959541.0,-60150151.0,471200.0,550507.0,850307.0,32400.0,268700.0,757959.0,1271176.0,-21000.0,202500.0,-207452.0,-420869.0,26.85,-1.8282,-1.2505,0.7505,2.4809,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,300118.0,东方日升,812840953.0,2491183.0,856909980.0,44069027.0,0.0,768771926.0,41218303.0,11180079646.2,7.27043973,161793961.0,265945520.0,559107711.0,67601578.0,206812149.0,310160738.0,683661212.0,-26383275.0,-45018188.0,-44215218.0,-124553501.0,35300.0,68400.0,79800.0,3100.0,9600.0,14300.0,21700.0,-3100.0,25700.0,54100.0,58100.0,17.69,-3.8587,-2.5344,-0.3941,6.5021,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,157.0,中联重科,1138109417.0,14876162.0,1285383421.0,147274004.0,1325100.0,990835413.0,99688278.0,63968975304.3,1.77915843,687096742.0,1052816763.0,2231140504.0,126160110.0,693369531.0,1236693533.0,2111500082.0,-26471832.0,-6272789.0,-183876770.0,119640422.0,5206096.0,7504830.0,10541491.0,941760.0,2791072.0,3892872.0,5371372.0,383340.0,2415024.0,3611958.0,5170119.0,9.9,-2.0772,-3.1311,-4.4402,22.8288,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,300085.0,银之杰,677744451.0,56000.0,678853251.0,1108800.0,0.0,676635651.0,26688072.0,7525463358.6,9.00601622,91158874.0,154674050.0,491897893.0,53683694.0,125450176.0,234408582.0,546828862.0,-26995622.0,-34291302.0,-79734532.0,-54930969.0,5000.0,10000.0,37670.0,0.0,24100.0,24100.0,34170.0,0.0,-19100.0,-14100.0,3500.0,19.8,-6.1611,-10.4882,-14.0252,-14.137,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,625.0,长安汽车,1940893886.0,5716714.0,2078095022.0,137201136.0,733261.0,1803692750.0,366514814.0,93615443256.0,2.07326251,1259815753.0,2305279582.0,7040625459.0,393872931.0,1393202554.0,2661566135.0,7260505489.0,-27358117.0,-133386801.0,-356286553.0,-219880030.0,2798486.0,5296403.0,10896675.0,883861.0,3063736.0,5500244.0,13151588.0,-150600.0,-265250.0,-203841.0,-2254913.0,24.0,-4.7619,-3.2258,-11.341,1.4369999999999998,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600763.0,通策医疗,1325072583.0,120173.0,1353088514.49,28015931.49,11900.0,1297056651.51,38349791.0,74750803200.0,1.7726533,91637563.0,207358287.0,429280801.0,65768327.0,117966509.0,213813328.0,509584150.0,-27418536.0,-26328946.0,-6455041.0,-80303349.0,14600.0,19900.0,53500.0,500.0,12000.0,14100.0,45100.0,11400.0,2600.0,5800.0,8400.0,233.13,-0.1371,-0.2012,3.6871,14.3916,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2673.0,西部证券,1584398415.0,2563944.0,1608396931.0,23998516.0,142900.0,1560399899.0,52244956.0,32777220247.2,4.8338401,141582553.0,484452508.0,833393642.0,79740162.0,195073773.0,496576717.0,779631270.0,-27495206.0,-53491220.0,-12124209.0,53762372.0,208900.0,1189900.0,2629397.0,63600.0,595499.0,1347199.0,2487451.0,79300.0,-386599.0,-157299.0,141946.0,9.36,-3.1056,-5.3589,-4.5872,0.3215,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,601169.0,北京银行,2176703883.0,57371042.0,2462985382.58,286281499.58,210100.0,1890422383.42,43214597.0,91057574001.78,2.39046988,113292765.0,250923426.0,713777212.0,70902471.0,157532500.0,327802060.0,719815159.0,-27687874.0,-44239735.0,-76878634.0,-6037947.0,338200.0,580900.0,3644600.0,86400.0,274200.0,2177700.0,3787880.0,123700.0,64000.0,-1596800.0,-143280.0,4.99,1.0121,-0.5976,-0.5976,3.7422,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601233.0,桐昆股份,1366955271.0,2682300.0,1417462980.0,50507709.0,78600.0,1316447562.0,79802319.0,40187037462.39,3.40148306,375492450.0,696283657.0,1427985029.0,107727260.0,254424502.0,482938554.0,1188547528.0,-27924941.0,121067948.0,213345103.0,239437501.0,956164.0,1948208.0,2327085.0,74741.0,484525.0,1511795.0,3942404.0,3859.0,471639.0,436413.0,-1615319.0,18.83,-2.2833,-4.2218,-5.4719,-7.3783,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,603986.0,兆易创新,3079649398.0,224129.0,3126102374.54,46452976.54,21600.0,3033196421.46,175562269.0,91021388264.18,3.38343488,670236140.0,1293810335.0,2568483783.0,203546748.0,743877469.0,1322741262.0,2575143169.0,-27984479.0,-73641329.0,-28930927.0,-6659386.0,72800.0,133959.0,296824.0,13300.0,126487.0,293155.0,453452.0,8300.0,-53687.0,-159196.0,-156628.0,207.26,-2.9227,-4.2679,-3.6403,0.7094,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2506.0,协鑫集成,1041424381.0,872304.0,1044896151.0,3471770.0,4100.0,1037952611.0,69119988.0,20196309288.6,5.15650838,511435811.0,733654417.0,1096470769.0,97301665.0,469737276.0,610499007.0,949054067.0,-28181677.0,41698535.0,123155410.0,147416702.0,290800.0,416200.0,1380600.0,64000.0,1284900.0,3567640.0,6063740.0,-59900.0,-994100.0,-3151440.0,-4683140.0,3.98,-4.3269,-4.3269,-2.9268,1.0152,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,601900.0,南方传媒,100196890.0,0.0,100196890.0,0.0,0.0,100196890.0,7982952.0,7829961186.84,1.27966011,12378069.0,19816888.0,69211482.0,36710962.0,40030696.0,47929648.0,70745871.0,-28728010.0,-27652627.0,-28112760.0,-1534389.0,0.0,0.0,700.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,8.74,-4.0615,-6.7236,-7.0213,-2.2371,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600739.0,辽宁成大,2721160331.0,531880.0,2734015870.6,12855539.6,56900.0,2708304791.4,124793249.0,36973086252.72,7.35984092,236528522.0,314952295.0,650096950.0,153684714.0,235617424.0,352306015.0,700701362.0,-28891465.0,911098.0,-37353720.0,-50604412.0,208800.0,265100.0,918545.0,51700.0,400199.0,1167884.0,2572526.0,5200.0,-191399.0,-902784.0,-1653981.0,24.17,3.9123,5.3618,5.7305,7.6135,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600893.0,航发动力,2488890495.0,2464997.0,2599568860.3,110678365.3,179975.0,2378212129.7,193958517.0,94655454794.5,2.62942109,567527093.0,996575184.0,2245991549.0,223194943.0,615361782.0,974574108.0,2196206485.0,-29236426.0,-47834689.0,22001076.0,49785064.0,606475.0,1629719.0,3580267.0,233030.0,674801.0,965301.0,1783001.0,-53055.0,-68326.0,664418.0,1797266.0,44.9,-4.4478,-6.4583,-5.3142,7.9846,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300373.0,扬杰科技,1008974848.0,965228.0,1052014364.0,43039516.0,148100.0,965935332.0,136875619.0,20982656058.91,4.80861358,454563221.0,815123761.0,1483913802.0,166344719.0,490716434.0,808490307.0,1548032718.0,-29469100.0,-36153213.0,6633454.0,-64118916.0,495545.0,739445.0,1737158.0,179500.0,500345.0,950714.0,1816276.0,-31400.0,-4800.0,-211269.0,-79118.0,44.59,-5.5497,-4.9254,-3.9216,-2.4716,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2384.0,东山精密,1117385914.0,264685.0,1125035310.0,7649396.0,50000.0,1109736518.0,59182062.0,36496681166.0,3.06160965,278651604.0,459759329.0,1002656923.0,88848227.0,303508320.0,519330389.0,1119262795.0,-29666165.0,-24856716.0,-59571060.0,-116605872.0,142500.0,253150.0,477404.0,29000.0,239700.0,421106.0,786826.0,21000.0,-97200.0,-167956.0,-309422.0,28.9,-1.7341,0.8374,3.6957,14.8192,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,2151.0,北斗星通,1286946080.0,1831096.0,1386795745.0,99849665.0,66800.0,1187096415.0,54659958.0,20081556649.42,6.40859721,164292277.0,360322452.0,945592633.0,84465504.0,231982215.0,451327634.0,974092125.0,-29805546.0,-67689938.0,-91005182.0,-28499492.0,77700.0,139000.0,223365.0,200.0,1200.0,22500.0,1130765.0,66600.0,76500.0,116500.0,-907400.0,54.53,-0.674,-3.1267,-6.2897,-1.0704,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,601696.0,中银证券,854333178.0,37000.0,855264468.0,931290.0,10000.0,853401888.0,79822636.0,6997260000.0,12.20953885,172667980.0,348070654.0,983820145.0,110627152.0,215367878.0,395051984.0,969511497.0,-30804516.0,-42699898.0,-46981330.0,14308648.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,10900.0,10000.0,10000.0,10000.0,-900.0,25.17,-2.6682,-4.3693,-7.1903,1.9028,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300496.0,中科创达,769900486.0,375630.0,806956386.0,37055900.0,62500.0,732844586.0,27136424.0,28630240191.05,2.68911641,136017548.0,224485680.0,455288023.0,58124375.0,209449378.0,337657589.0,639721114.0,-30987951.0,-73431830.0,-113171909.0,-184433091.0,94200.0,120100.0,321511.0,14400.0,140705.0,255935.0,625479.0,48100.0,-46505.0,-135835.0,-303968.0,98.65,0.1523,8.4662,12.1915,13.3908,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,2611.0,东方精工,187518615.0,5000.0,187542615.0,24000.0,0.0,187494615.0,7367005.0,6253638686.4,2.99855211,21589771.0,37052517.0,120312456.0,38377049.0,51517667.0,68992516.0,153537654.0,-31010044.0,-29927896.0,-31939999.0,-33225198.0,5000.0,5000.0,10000.0,0.0,0.0,5000.0,5000.0,0.0,5000.0,0.0,5000.0,4.8,-2.6369,-4.7619,-5.1383,-1.0309,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,688981.0,中芯国际,4027900822.0,58672907.0,7568810759.45,3540909937.45,1785810.0,486990884.55,149202035.0,62777954308.05,6.41610716,653894851.0,1088267279.0,2175763238.0,180430687.0,644119317.0,1200639880.0,2242036707.0,-31228652.0,9775534.0,-112372601.0,-66273469.0,5689866.0,9026850.0,14644267.0,518657.0,2444116.0,3967231.0,9517790.0,1267153.0,3245750.0,5059619.0,5126477.0,60.35,-1.0007,3.6942,-0.9031,0.2492,1.0,69001001006.0,上交所科创板
2020-12-09 00,融资融券_沪证,600600.0,青岛啤酒,674984573.0,77000.0,682537503.0,7552930.0,7600.0,667431643.0,22719654.0,68262166691.53,0.98881211,78693946.0,143352906.0,253572563.0,54732467.0,121300921.0,223129391.0,405141526.0,-32012813.0,-42606975.0,-79776485.0,-151568963.0,21100.0,28700.0,84400.0,17400.0,21800.0,28700.0,67700.0,-9800.0,-700.0,0.0,16700.0,98.09,-0.11199999999999999,1.9329,7.8149,11.7325,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300037.0,新宙邦,341894045.0,458613.0,387016978.0,45122933.0,56000.0,296771112.0,54877700.0,28565580506.8,1.19687414,183145813.0,267213165.0,509649678.0,87020171.0,237630637.0,326630318.0,636024007.0,-32142471.0,-54484824.0,-59417153.0,-126374329.0,240016.0,305616.0,528926.0,61516.0,127916.0,414616.0,635894.0,-5516.0,112100.0,-109000.0,-106968.0,98.39,-1.5017,14.7807,15.2378,17.9171,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,601990.0,南京证券,1576964557.0,105281619.0,2896143243.07,1319178686.07,1136100.0,257785870.93,49202456.0,25824184313.69,6.1065416,118901790.0,274667265.0,679636938.0,81583030.0,170322878.0,327721912.0,698867450.0,-32380574.0,-51421088.0,-53054647.0,-19230512.0,5141701.0,5637601.0,20252154.0,250000.0,904700.0,1035800.0,1501896.0,886100.0,4237001.0,4601801.0,18750258.0,12.53,-3.3924,-4.7148,-6.2126,-0.5556,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600909.0,华安证券,1279027583.0,2113300.0,1295701520.0,16673937.0,139000.0,1262353646.0,59332920.0,28569996384.48,4.47682095,144699115.0,355712917.0,687665657.0,92238193.0,213162939.0,398774008.0,742114464.0,-32905273.0,-68463824.0,-43061091.0,-54448807.0,236400.0,761300.0,1706200.0,0.0,803600.0,2170757.0,4014544.0,139000.0,-567200.0,-1409457.0,-2308344.0,7.89,-4.1312,-5.9595,-5.7348,-2.3515,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300124.0,汇川技术,414662450.0,941711.0,493794427.0,79131977.0,40450.0,335530473.0,33324966.0,116082442778.13,0.35721375,141205367.0,260660352.0,526954350.0,66510492.0,183711129.0,309912027.0,592169869.0,-33185526.0,-42505762.0,-49251675.0,-65215519.0,105605.0,161305.0,432975.0,35200.0,205793.0,396283.0,682678.0,5250.0,-100188.0,-234978.0,-249703.0,84.03,-1.8112,-1.6848,3.3452,1.7559,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,300073.0,当升科技,762755194.0,405193.0,783715828.0,20960634.0,93900.0,741794560.0,50215937.0,22532852606.32,3.38508047,293707091.0,370692259.0,560640073.0,83544311.0,256064895.0,392093657.0,671322244.0,-33328374.0,37642196.0,-21401398.0,-110682171.0,340701.0,487901.0,1032498.0,100500.0,287604.0,464804.0,1104794.0,-6600.0,53097.0,23097.0,-72296.0,51.73,-1.5604,12.2126,10.3927,11.9455,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600919.0,江苏银行,1537941035.0,26988394.0,1697982211.42,160041176.42,0.0,1377899858.58,0.0,67781563625.92,2.26896659,318526229.0,537208246.0,1034310669.0,33444585.0,221694706.0,384262969.0,746672020.0,-33444585.0,96831523.0,152945277.0,287638649.0,246400.0,820100.0,1814900.0,0.0,4230341.0,4707741.0,6059141.0,0.0,-3983941.0,-3887641.0,-4244241.0,5.93,,-7.1987,-7.776,-2.7869,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600111.0,北方稀土,2600923423.0,1540254.0,2620376831.02,19453408.02,245800.0,2581470014.98,204292808.0,45885623580.0,5.6682752,564123241.0,1127145742.0,3574399832.0,238601532.0,677092123.0,1227551957.0,3573159966.0,-34308724.0,-112968882.0,-100406215.0,1239866.0,754845.0,1552926.0,3512029.0,188900.0,1063381.0,2026381.0,5013875.0,56900.0,-308536.0,-473455.0,-1501846.0,12.63,-3.1442,-5.2513,-6.6519,-9.6567,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300601.0,康泰生物,2459254637.0,261300.0,2499468707.0,40214070.0,70300.0,2419040567.0,72564085.0,75144725298.0,3.27269097,272247000.0,532367583.0,1057933987.0,107724468.0,264009527.0,466955404.0,851502179.0,-35160383.0,8237473.0,65412179.0,206431808.0,139200.0,160000.0,239900.0,16200.0,80400.0,101200.0,173200.0,54100.0,58800.0,58800.0,66700.0,153.9,-2.847,-1.912,5.1158,10.3068,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_深证,858.0,五 粮 液,6249075843.0,12783099.0,9696933305.0,3447857462.0,28300.0,2801218381.0,251725134.0,1023806181489.96,0.61037684,1031977036.0,1533227657.0,2737946046.0,286976003.0,934031833.0,1385232971.0,2617064556.0,-35250869.0,97945203.0,147994686.0,120881490.0,196500.0,550918.0,1277318.0,177002.0,430485.0,534579.0,930679.0,-148702.0,-233985.0,16339.0,346639.0,269.72,-0.8382,0.9469,3.5195,2.5668,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,159949.0,创业板50,438730381.0,3370179.0,442451059.0,3720678.0,1524800.0,435009703.0,47750049.0,,,127280153.0,305488229.0,933580836.0,83250074.0,239868397.0,460675927.0,1075559474.0,-35500025.0,-112588244.0,-155187698.0,-141978638.0,5961000.0,9207000.0,23380800.0,1638600.0,6578300.0,10015000.0,28148800.0,-113800.0,-617300.0,-808000.0,-4768000.0,1.104,-1.9538,-1.5165,0.1815,2.8891,0.0,69001002.0,深圳证券交易所
2020-12-09 00,融资融券_沪证,513500.0,标普500,1532667483.0,0.0,1532667483.0,0.0,0.0,1532667483.0,2667695.0,,,14280458.0,39396483.0,219415595.0,38854891.0,76198630.0,134914726.0,294938782.0,-36187196.0,-61918172.0,-95518243.0,-75523187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2769999999999997,0.8861,1.0652,1.2,1.245,0.0,69001001.0,上海证券交易所
2020-12-09 00,融资融券_深证,2171.0,楚江新材,615459077.0,1000.0,615468167.0,9090.0,0.0,615449987.0,44284466.0,10967338738.26,5.61174494,92291760.0,179139286.0,367440273.0,80722910.0,128753743.0,214061065.0,363669057.0,-36438444.0,-36461983.0,-34921779.0,3771216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,-3.6055,-3.6055,-8.7349,-7.622000000000001,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,515030.0,新汽车,179753150.0,0.0,179753150.0,0.0,0.0,179753150.0,29932982.0,,,122299500.0,167611792.0,302122498.0,66681561.0,143425070.0,192759327.0,341425658.0,-36748579.0,-21125570.0,-25147535.0,-39303160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409,-1.3996,2.5473,4.4477,2.3983,0.0,69001001.0,上海证券交易所
2020-12-09 00,融资融券_沪证,513050.0,中概互联,887993485.0,56700.0,888112214.8,118729.8,0.0,887874755.2,14362080.0,,,57767500.0,117668514.0,262201771.0,51188195.0,106295915.0,193679001.0,295172628.0,-36826115.0,-48528415.0,-76010487.0,-32970857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094,0.1435,-0.5698,1.0618,-1.4124,0.0,69001001.0,上海证券交易所
2020-12-09 00,融资融券_沪证,600346.0,恒力石化,781148959.0,536370.0,794236387.0,13087428.0,2000.0,768061531.0,32707556.0,113019228859.6,0.69116465,112258038.0,212903364.0,487598713.0,70197417.0,128911315.0,209233985.0,456274954.0,-37489861.0,-16653277.0,3669379.0,31323759.0,192575.0,210375.0,307311.0,130401.0,181466.0,324466.0,989166.0,-128401.0,11109.0,-114091.0,-681855.0,24.4,-3.0207,-5.0214,-4.3512,-4.6875,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2488.0,金固股份,349671545.0,70900.0,350257179.0,585634.0,60900.0,349085911.0,27844570.0,6719219148.88,5.20405031,54966949.0,132929025.0,389351498.0,65608836.0,84849713.0,147258685.0,396794168.0,-37764266.0,-29882764.0,-14329660.0,-7442670.0,60900.0,60900.0,140900.0,0.0,0.0,10000.0,140000.0,60900.0,60900.0,50900.0,900.0,8.26,-10.0218,-10.0218,-15.0206,-19.3359,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_深证,547.0,航天发展,1165949947.0,1335297.0,1196247836.0,30297889.0,45000.0,1135652058.0,87693478.0,27350640879.47,4.26297121,141504951.0,287228891.0,569359952.0,125635072.0,261992114.0,358570504.0,641984773.0,-37941594.0,-120487163.0,-71341613.0,-72624821.0,224000.0,372000.0,1346600.0,89700.0,541061.0,1378041.0,2759987.0,-44700.0,-317061.0,-1006041.0,-1413387.0,22.69,-0.4825,2.6697,4.8037,10.7369,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,601866.0,中远海发,736016023.0,2853400.0,744290883.0,8274860.0,28600.0,727741163.0,24943671.0,23003162500.0,3.19962972,119065541.0,230030199.0,626405959.0,63047976.0,149669654.0,241795570.0,542522869.0,-38104305.0,-30604113.0,-11765371.0,83883090.0,163900.0,557000.0,2434500.0,26100.0,1178300.0,4152800.0,7911350.0,2500.0,-1014400.0,-3595800.0,-5476850.0,2.9,-2.6846,-4.6053,-3.3333,-3.3333,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,300408.0,三环集团,512035038.0,1133284.0,550510030.0,38474992.0,8400.0,473560046.0,31510863.0,56217859727.4,0.91080493,113324089.0,171972989.0,360477511.0,70265727.0,146408313.0,245529144.0,433860030.0,-38754864.0,-33084224.0,-73556155.0,-73382519.0,57200.0,74100.0,146700.0,33200.0,250376.0,289576.0,367676.0,-24800.0,-193176.0,-215476.0,-220976.0,33.95,-2.9445,-0.731,1.3130000000000002,7.0978,0.0,69001002002.0,深交所创业板
2020-12-09 00,融资融券_沪证,600025.0,华能水电,840775694.0,618500.0,843515649.0,2739955.0,114200.0,838035739.0,46130602.0,39551040000.0,2.12579921,117895089.0,178409553.0,417911401.0,86043853.0,116067920.0,157655434.0,287634003.0,-39913251.0,1827169.0,20754119.0,130277398.0,176800.0,197400.0,1049300.0,14800.0,291304.0,359104.0,779304.0,99400.0,-114504.0,-161704.0,269996.0,4.43,-0.4494,-2.6374,-1.5556,1.8391,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,728.0,国元证券,2064475168.0,129154838.0,3193288454.0,1128813286.0,2782185.0,935661882.0,99732974.0,37505867651.7,5.50440584,282929716.0,696109033.0,1524599454.0,139983949.0,390018802.0,718623128.0,1464963779.0,-40250975.0,-107089086.0,-22514095.0,59635675.0,12841179.0,25494758.0,30193630.0,795600.0,1059062.0,2971632.0,10486730.0,1986585.0,11782117.0,22523126.0,19706900.0,8.74,-3.7445,-5.6156,-4.793,0.1145,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,600928.0,西安银行,335606895.0,810233.0,340127995.14,4521100.14,211500.0,331085794.86,79026024.0,6448445459.46,5.20446202,227648157.0,486852424.0,858690058.0,119541507.0,261291262.0,470790370.0,748759539.0,-40515483.0,-33643105.0,16062054.0,109930519.0,516700.0,1531733.0,1637933.0,341500.0,412900.0,883300.0,931600.0,-130000.0,103800.0,648433.0,706333.0,5.58,-1.0638,-4.6154,-7.1547,6.0837,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,601066.0,中信建投,3035794104.0,759058.0,3067560681.3,31766577.3,122800.0,3004027526.7,137470964.0,55032750000.0,5.51634091,332409014.0,606288144.0,1956258295.0,178028408.0,415200256.0,725498377.0,1913064458.0,-40557444.0,-82791242.0,-119210233.0,43193837.0,305078.0,678478.0,2715815.0,127678.0,437476.0,1221776.0,2725419.0,-4878.0,-132398.0,-543298.0,-9604.0,41.85,-2.1968,-4.9512,-5.8281,-0.8998,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_沪证,600388.0,龙净环保,602291672.0,387213.0,606198651.17,3906979.17,29800.0,598384692.83,26599131.0,10786737959.25,5.58363125,70487389.0,87033421.0,127237670.0,67313571.0,122708680.0,133680730.0,172795642.0,-40714440.0,-52221291.0,-46647309.0,-45557972.0,99500.0,121300.0,200000.0,11000.0,132500.0,523972.0,1255196.0,18800.0,-33000.0,-402672.0,-1055196.0,10.09,-6.1395,-1.4648,-2.1339,-0.7866,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,661.0,长春高新,3503052245.0,986197.0,3878349514.0,375297269.0,35800.0,3127754976.0,100339829.0,129395197047.0,2.7072506,329892672.0,663962101.0,1575462796.0,141290509.0,434658925.0,920242742.0,2074969839.0,-40950680.0,-104766253.0,-256280641.0,-499507043.0,150500.0,283200.0,496202.0,29600.0,68800.0,165535.0,250883.0,6200.0,81700.0,117665.0,245319.0,380.55,-1.9201,-2.5231,0.7279,10.9475,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,338.0,潍柴动力,2335016134.0,73768762.0,3522693202.0,1187677068.0,1614100.0,1147339066.0,74289695.0,68333484782.5,3.41708921,214705424.0,359482022.0,976125699.0,115419739.0,222115942.0,436173515.0,1009629533.0,-41130044.0,-7410518.0,-76691493.0,-33503834.0,4122219.0,8500135.0,12990891.0,440239.0,1665985.0,2110185.0,4734522.0,1173861.0,2456234.0,6389950.0,8256369.0,16.1,-2.6602,-5.461,-6.1224,-8.1574,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_深证,596.0,古井贡酒,409049614.0,80598.0,427267986.0,18218372.0,1200.0,390831242.0,22737639.0,86708944000.0,0.47175020000000006,109068741.0,180494676.0,271905848.0,64271172.0,122526064.0,206329033.0,304648146.0,-41533533.0,-13457323.0,-25834357.0,-32742298.0,20900.0,42100.0,66400.0,36400.0,42600.0,77200.0,148083.0,-35200.0,-21700.0,-35100.0,-81683.0,226.04,-1.2969,0.0177,5.636,6.9506,0.0,69001002001.0,深交所主板
2020-12-09 00,融资融券_沪证,601336.0,新华保险,1595628345.0,646019.0,1634835238.11,39206893.11,88088.0,1556421451.89,83618025.0,126565313544.6,1.26071536,226726140.0,419668566.0,1473088407.0,125605846.0,286291436.0,528116690.0,1585409133.0,-41987821.0,-59565296.0,-108448124.0,-112320726.0,329118.0,617164.0,1495466.0,164219.0,434949.0,864930.0,1786784.0,-76131.0,-105831.0,-247766.0,-291318.0,60.69,-2.2705,-4.1989,-4.8,1.4544,0.0,69001001001.0,上交所主板
2020-12-09 00,融资融券_深证,2493.0,荣盛石化,444255793.0,2823230.0,516530481.0,72274688.0,54100.0,371981105.0,18774430.0,148895602560.0,0.2983673,57217483.0,146783401.0,327372135.0,61041313.0,142758049.0,206350100.0,573367102.0,-42266883.0,-85540566.0,-59566699.0,-245994967.0,701900.0,941751.0,2596930.0,14998.0,90176.0,186288.0,571259.0,39102.0,611724.0,755463.0,2025671.0,25.6,-1.4627,0.1957,-1.6141,-0.9671,0.0,69001002003.0,深交所中小板
2020-12-09 00,融资融券_沪证,600316.0,洪都航空,1294413530.0,521901.0,1313723867.0,19310337.0,65700.0,1275103193.0,130724350.0,26533236944.0,4.87846067,435295022.0,777895725.0,1503152067.0,173062029.0,415489226.0,863628302.0,1562240263.0,-42337679.0,19805796.0,-85732577.0,-59088196.0,120000.0,174100.0,672300.0,27600.0,239120.0,486546.0,1166680.0,38100.0,-119120.0,-312446.0,-494380.0,37.0,-4.8843,-3.5705,0.955,9.4675,0.0,69001001001.0,上交所主板
