银华中证等权90指数金利,1.24,40.6,14.67,43.69,2.4,隆基股份_比亚迪_中国人寿_中国国旅_广发证券_东方财富_华泰证券_歌尔股份_智飞生物_复星医药,601888_000776_601688_300059_601628_002594_002241_600196_300122_601012
广发深证100指数(LOF)A,2.02,38.15,16.04,14.47,1.95,美的集团_五 粮 液_立讯精密_格力电器_海康威视_万 科Ａ_迈瑞医疗_东方财富_宁德时代_平安银行,300760_300059_300750_000002_002415_000333_000001_000651_000858_002475
上银中证500指数增强C,0.86,35.82,9.43,9.0,0.54,银泰资源_中联重科_国泰君安_吉林敖东_鱼跃医疗_宝新能源_明阳智能_四创电子_中远海能_光迅科技_三环集团_威孚高科_万孚生物_滨江集团,300482_002244_600026_002281_300408_002223_600990_000157_000581_000690_000975_000623_601211_601615
信诚中证500指数B,1.47,41.83,10.49,10.63,1.31,南极电商_金 螳 螂_凯莱英_生物股份_常熟银行_华测检测_吉比特_大北农_卫宁健康_安琪酵母,600298_002081_300253_600201_002127_300012_601128_603444_002821_002385
华宝中证消费龙头指数(LOF)A,3.89,43.47,18.7,20.79,3.09,美的集团_五 粮 液_格力电器_牧原股份_分众传媒_温氏股份_中国国旅_伊利股份_贵州茅台_海天味业,601888_600887_600519_603288_300498_000333_000651_002027_002714_000858
申万菱信中证军工指数分级B,0.36,24.45,6.3,7.55,-0.76,中航光电_中国卫星_中航沈飞_航天发展_海格通信_中航机电_航发动力_中国重工_中航飞机_高德红外,600118_000768_002179_002013_002414_000547_600893_002465_601989_600760
融通巨潮100指数(LOF)A,3.75,43.38,22.0,20.13,3.81,招商银行_美的集团_五 粮 液_中信证券_兴业银行_赛意信息_贵州茅台_中国平安_立讯精密_中国国旅_盐津铺子_新易盛_新宝股份_恒瑞医药_伊之密,601888_600276_601318_000333_601166_600030_002705_000858_002475_300502_600036_600519_300415_002847_300687
富国中证全指证券公司指数分级A,1.19,66.9,18.82,17.91,0.3,中信证券_申万宏源_东方证券_海通证券_国泰君安_广发证券_东方财富_招商证券_华泰证券_兴业证券,000776_601688_300059_000166_600837_600999_600958_601211_601377_600030
长盛中证100指数,3.89,48.34,23.01,21.42,4.19,中国平安_美的集团_中信证券_五 粮 液_立讯精密_格力电器_招商银行_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
农银汇理沪深300指数C,3.57,43.02,23.97,22.44,3.89,中国平安_招商银行_中信证券_五 粮 液_美的集团_格力电器_立讯精密_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
国泰国证房地产行业指数分级A,1.29,37.71,17.64,12.05,-0.77,中南建设_金科股份_新城控股_万 科Ａ_金地集团_雅戈尔_招商蛇口_保利地产_张江高科_华夏幸福,000656_600177_600383_000002_000961_600048_600895_601155_001979_600340
永赢创业板指数C,1.18,46.7,9.62,9.31,1.2,汇川技术_温氏股份_迈瑞医疗_沃森生物_东方财富_亿纬锂能_宁德时代_康泰生物_智飞生物_爱尔眼科,300014_300760_300142_300059_300750_300601_300498_300124_300122_300015
东财医药指数发起A,1.35,59.6,11.47,10.99,1.1,复星医药_爱尔眼科_华兰生物_沃森生物_片仔癀_康泰生物_药明康德_恒瑞医药_智飞生物_长春高新,000661_300142_002007_600436_300601_600276_603259_600196_300122_300015
博时中证500指数增强C,1.31,41.14,7.47,7.29,1.5,金发科技_中顺洁柔_涪陵榨菜_鱼跃医疗_中油工程_天邦股份_明阳智能_蓝帆医疗_威孚高科_万孚生物,300482_000581_002382_002507_600339_002511_002124_600143_002223_601615
富国中证红利指数增强A,0.82,23.97,6.6,6.08,1.08,中联重科_金科股份_龙蟒佰利_方大特钢_依顿电子_康力电梯_明阳智能_双汇发展_三全食品_新钢股份_赛轮轮胎_三钢闽光_旗滨集团_日月股份_威孚高科,002367_000656_603328_600782_601636_600507_002110_002216_000895_000157_002601_000581_601058_603218_601615
鹏华中证国防指数分级A,0.68,37.02,12.83,12.92,-0.51,中航光电_中国卫星_航天发展_中航沈飞_中国长城_海格通信_中航机电_航发动力_中航飞机_高德红外,000066_000768_002414_002013_002179_000547_600893_002465_600760_600118
创金合信中证红利低波动指数A,0.75,39.7,11.3,10.0,0.54,中国石化_塔牌集团_金科股份_工商银行_安徽合力_粤高速Ａ_梅花生物_旗滨集团_威孚高科_宝钢股份,600761_600028_000581_600019_601398_000656_601636_002233_000429_600873
易方达上证50指数C,4.08,48.87,24.21,21.6,3.65,招商银行_五 粮 液_顺丰控股_兴业银行_三一重工_贵州茅台_平安银行_中国平安_中国国旅_华兰生物_伊利股份_中国建筑_长春高新_恒瑞医药_隆基股份,601888_000661_601668_600031_002007_600887_002352_600276_601318_601166_000858_600036_600519_000001_601012
汇添富中证新能源汽车产业指数(LOF)C,1.66,36.68,12.92,12.15,2.04,恩捷股份_比亚迪_汇川技术_欣旺达_赣锋锂业_洛阳钼业_三花智控_先导智能_宁德时代_亿纬锂能,300014_300450_002460_002812_300750_002594_300207_300124_603993_002050
中金中证优选300指数(LOF)C,3.13,52.86,22.5,50.45,2.95,招商银行_中信证券_五 粮 液_海康威视_工商银行_兴业银行_万 科Ａ_长江电力_贵州茅台_平安银行,601398_600900_000002_600036_600519_002415_000001_601166_600030_000858
建信中证1000指数增强C,0.88,23.43,7.18,6.56,1.01,豫能控股_海信家电_科顺股份_一汽富维_兴森科技_珠海港_常青股份_沃特股份_烽火电子_许继电气_万顺股份_博彦科技_华贸物流_华大基因_国际实业,000561_600742_300676_000159_002649_002886_603128_603768_300737_300057_001896_000921_000400_002436_000507
西部利得中证500指数增强(LOF)C,0.79,31.7,7.05,10.87,0.53,通威股份_分众传媒_物产中大_鱼跃医疗_广联达_拓普集团_华菱钢铁_福斯特_航天发展_兆驰股份_国瓷材料_德赛西威_威孚高科_隆基股份,000932_300285_600438_603806_002223_002410_601689_600704_002027_000581_002429_000547_002920_601012
前海开源沪深300指数,3.73,53.48,24.33,22.15,3.44,中国平安_美的集团_五 粮 液_招商银行_中信证券_格力电器_立讯精密_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
国泰深证TMT50指数分级B,0.76,39.13,9.19,11.73,0.81,立讯精密_TCL 集团_海康威视_分众传媒_科大讯飞_广联达_亿纬锂能_京东方Ａ_歌尔股份_中兴通讯,300014_000100_000725_000063_002241_002415_002410_002230_002027_002475
信诚中证TMT产业主题指数分级,1.48,37.52,9.18,11.75,1.31,立讯精密_圣邦股份_宝信软件_分众传媒_三环集团_紫光国微_蓝思科技_吉比特_光线传媒_歌尔股份,300251_002475_600845_300408_002241_603444_002049_002027_300433_300661
方正富邦保险主题指数分级A,2.2,18.36,18.9,16.75,5.72,招商银行_新华保险_浦发银行_美的集团_中国人寿_中国人保_迈瑞医疗_中国太保_天茂集团_宁波银行_平安银行_中国平安_海康威视_辽宁成大_北京银行,601336_002142_601318_000333_000627_300760_601601_601319_600739_601169_601628_600036_002415_000001_600000
汇添富中证500指数(LOF)A,1.16,-1.39,10.5,10.71,1.22,南极电商_人福医药_凯莱英_金发科技_欣旺达_生物股份_辽宁成大_华测检测_华天科技_卫宁健康,600079_600739_300253_600201_002127_300207_600143_300012_002185_002821
汇添富中证精准医指数(LOF)C,1.56,56.15,14.94,14.36,1.37,药明康德_复星医药_迈瑞医疗_沃森生物_美年健康_康泰生物_泰格医药_智飞生物_长春高新_恒瑞医药,300760_000661_300142_300347_300601_600276_002044_603259_600196_300122
融通深证100指数C,1.6,44.43,13.14,11.8,1.54,美的集团_五 粮 液_万 科Ａ_迈瑞医疗_三花智控_宁德时代_广联达_亿纬锂能_平安银行_京东方Ａ_三七互娱_立讯精密_格力电器_东方财富_泰格医药,002555_000725_300059_000002_002410_000333_000651_000858_002050_002475_300014_300760_300347_300750_000001
长城久泰沪深300指数C,3.88,35.16,22.73,20.33,4.18,招商银行_美的集团_中信证券_中航高科_兴业银行_万 科Ａ_宝信软件_迈瑞医疗_重庆啤酒_贵州茅台_华菱钢铁_中国平安_立讯精密_伊利股份_隆基股份,000932_600887_000002_600862_601318_000333_601166_600030_002475_300760_600845_600036_600519_600132_601012
国泰国证医药卫生行业指数分级,1.54,56.52,14.94,14.42,1.42,长春高新_智飞生物_迈瑞医疗_沃森生物_片仔癀_康泰生物_药明康德_恒瑞医药_爱尔眼科_复星医药,300760_000661_300142_600436_300601_600276_603259_600196_300122_300015
申万菱信中证申万医药生物指数分级,1.81,65.35,10.34,9.87,1.66,恒瑞医药_华兰生物_迈瑞医疗_沃森生物_片仔癀_康泰生物_药明康德_爱尔眼科_长春高新_智飞生物,300760_000661_300142_002007_600436_300601_600276_603259_300122_300015
创金合信中证1000指数增强C,1.33,40.0,8.0,7.75,1.04,康达新材_迈克生物_三一重工_京东方Ａ_坚朗五金_新宙邦_圣邦股份_华大基因_奥康国际_光威复材_百润股份_盐津铺子_新易盛_宏大爆破_新宝股份,603001_000725_002791_002568_600031_300699_300037_002705_300661_300676_300502_300463_002683_002669_002847
国金沪深300指数增强,4.63,51.77,23.65,21.84,4.3,凯莱英_牧原股份_宝信软件_海螺水泥_迈瑞医疗_贵州茅台_药明康德_海天味业_中国平安_伊利股份_安琪酵母_恒瑞医药_长春高新_中兴通讯,000661_600298_600585_600887_600276_603259_601318_002821_002714_300760_600845_000063_600519_603288
长城创业板指数增强发起式C,1.16,41.92,9.33,8.96,1.17,捷佳伟创_汇川技术_新 希 望_芒果超媒_迈瑞医疗_宁德时代_康泰生物_中际旭创_科锐国际_三环集团_蓝思科技_东方财富_九洲药业_博腾股份,300413_000876_300059_300408_300363_300124_300433_603456_300760_300724_300750_300601_300662_300308
富国中证娱乐主题指数增强型(LOF),1.67,49.02,9.61,13.15,1.7,世纪华通_三七互娱_华侨城Ａ_分众传媒_亚夏汽车_中国国旅_芒果超媒_吉比特_宋城演艺_上海钢联_掌趣科技_完美世界_元隆雅图,601888_300413_002555_002607_300315_002602_000069_603444_002878_300226_002624_002027_300144
银河中证沪港深高股息指数(LOF)C,1.24,31.42,9.81,8.83,1.66,中国神华_龙蟒佰利_旗滨集团_双汇发展,002601_601088_601636_000895
长安沪深300非周期行业指数,3.13,44.71,16.92,16.04,2.26,美的集团_五 粮 液_海康威视_立讯精密_格力电器_长江电力_中国国旅_伊利股份_贵州茅台_恒瑞医药,601888_600900_600887_600519_600276_002415_000333_000651_000858_002475
中信建投中证500指数增强C,1.19,38.2,7.15,6.8,1.32,金发科技_东方电缆_拓斯达_华菱钢铁_丽珠集团_中远海能_天赐材料_浙江鼎力_华测检测_综艺股份_双一科技_中材科技_新宝股份_新 和 成_安琪酵母,002001_002080_600298_000932_600026_600143_000513_300690_002705_300607_603606_603338_002709_300012_600770
国泰中证申万证券行业指数(LOF),0.94,37.04,13.51,12.51,0.22,申万宏源_东方证券_中信证券_海通证券_国泰君安_广发证券_光大证券_招商证券_华泰证券_兴业证券,000776_601688_000166_600837_600999_600958_601211_601377_601788_600030
建信沪深300指数增强(LOF)A,4.05,48.35,23.39,21.04,4.08,浦发银行_五 粮 液_万 科Ａ_国泰君安_浙能电力_迈瑞医疗_贵州茅台_华泰证券_人福医药_中国平安_立讯精密_华大基因_浙江鼎力_上海银行_东方财富,300059_000002_601318_000858_300676_002475_300760_600079_601229_601688_600023_603338_600519_601211_600000
华宝中证医疗指数分级B,0.91,51.78,9.04,8.75,0.79,爱尔眼科_健帆生物_迈瑞医疗_乐普医疗_美年健康_通策医疗_泰格医药_金域医学_卫宁健康_药明康德,300760_300529_603882_600763_300253_300347_002044_603259_300003_300015
南方中证国有企业改革指数分级,1.77,45.98,17.3,15.67,2.01,招商银行_中信证券_五 粮 液_海康威视_工商银行_兴业银行_万 科Ａ_海螺水泥_长江电力_中国国旅,601888_601398_600900_600585_000002_600036_002415_601166_600030_000858
华宝标普中国A股质量价值指数(LOF),1.66,31.89,12.68,11.96,1.39,美的集团_云南白药_海螺水泥_浪潮信息_老板电器_青岛啤酒_宇通客车_陕西煤业_扬农化工_隆基股份,600600_601225_600585_002508_600486_000977_600066_000538_000333_601012
工银中证新能源指数分级A,0.8,21.93,10.32,9.28,1.05,通威股份_赣锋锂业_正泰电器_欣旺达_中环股份_金风科技_特变电工_宁德时代_亿纬锂能_隆基股份,300014_002460_002129_600438_300750_300207_002202_601877_600089_601012
建信央视财经50指数分级,3.36,46.45,21.74,19.44,3.68,中国平安_招商银行_海康威视_工商银行_兴业银行_万 科Ａ_伊利股份_贵州茅台_双汇发展_恒瑞医药,601398_600887_000002_600036_600519_600276_601318_002415_601166_000895
招商中证银行指数分级,0.98,39.45,16.84,44.96,1.82,招商银行_浦发银行_工商银行_农业银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_600016_601398_002142_601328_601288_600036_000001_601166_600000
银河中证沪港深高股息指数(LOF)A,1.24,31.42,9.81,8.83,1.66,中国神华_龙蟒佰利_旗滨集团_双汇发展,002601_601088_601636_000895
天弘中证医药100指数A,1.14,42.5,11.11,9.7,0.77,人福医药_信立泰_国药股份_老百姓_金达威_华兰生物_片仔癀_通策医疗_智飞生物_复星医药,600079_600763_002007_600436_600511_603883_002294_600196_300122_002626
人保中证500指数,0.62,37.92,8.18,8.11,0.31,南极电商_人福医药_凯莱英_金正大_生物股份_欣旺达_辽宁成大_华测检测_华天科技_安琪酵母_卫宁健康,002470_600079_600298_600739_300253_600201_002127_300207_300012_002185_002821
信诚中证信息安全指数分级B,0.59,39.85,7.71,7.5,-0.02,中科曙光_长电科技_中国长城_用友网络_恒生电子_浪潮信息_紫光国微_汇顶科技_深信服_中兴通讯,000066_603019_600584_600570_000063_600588_300454_000977_002049_603160
富国中证工业4.0指数分级A,1.03,40.92,11.42,10.26,0.7,美的集团_汇川技术_立讯精密_海康威视_用友网络_耐威科技_兆易创新_宁德时代_京东方Ａ_中兴通讯_隆基股份,603986_000725_300750_300456_000063_002415_300124_000333_600588_601012_002475
西部利得沪深300指数增强C,3.71,42.95,21.1,19.57,3.62,美的集团_五 粮 液_江苏银行_迈瑞医疗_东吴证券_贵州茅台_福斯特_中国平安_立讯精密_中国国旅_伊利股份_旗滨集团_贵阳银行_酒鬼酒,601888_600887_601636_000799_603806_601318_000333_600919_000858_002475_300760_600519_601555_601997
国泰国证航天军工指数(LOF),0.27,37.88,7.32,8.1,-0.31,中航光电_启明星辰_中国卫星_航天发展_中国长城_中航机电_紫光国微_航发动力_中国重工_中航飞机,000768_000066_002439_002179_002013_000547_600893_002049_600118_601989
工银沪深300指数A,4.21,46.6,25.16,23.58,4.62,招商银行_美的集团_中信证券_五 粮 液_立讯精密_格力电器_中国平安_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
民生中证内地资源主题指数,0.56,15.04,7.97,9.17,0.87,中国神华_北方稀土_中国石化_赣锋锂业_中国石油_洛阳钼业_紫金矿业_山东黄金_华友钴业_陕西煤业,600028_601899_601225_002460_603799_601088_601857_600111_600547_603993
浙商沪深300指数增强(LOF),3.72,44.0,23.17,21.14,4.55,航天电器_招商银行_美的集团_中信证券_五 粮 液_生物股份_晶盛机电_贵州茅台_宁德时代_宁波银行_中国平安_祁连山_立讯精密_东方财富_隆基股份,600201_300059_002142_601318_600720_000333_600030_000858_002475_300316_300750_600036_600519_601012_002025
建信精工制造指数增强,1.05,29.53,9.19,8.79,1.07,汇川技术_中联重科_顺丰控股_正泰电器_中直股份_三一重工_东方电缆_宁德时代_中国中铁_晨光生物_东方财富_日月股份_新宝股份_安琪酵母_隆基股份,600298_600031_002352_300059_300124_601877_002705_601390_000157_600038_603606_603218_300750_300138_601012
浦银沪港深基本面100指数(LOF),3.7,9.73,32.12,22.74,6.18,中国平安_中国建筑,601668_601318
中海上证50指数增强,3.28,53.03,23.15,21.55,3.71,中国平安_招商银行_中信证券_国泰君安_中国国旅_伊利股份_贵州茅台_华泰证券_恒瑞医药_隆基股份,601888_601688_600887_600036_600519_600276_601211_601318_600030_601012
信达澳银中证沪港深高股息精选指数,1.81,36.16,13.02,12.05,2.27,中国神华_海螺水泥_粤高速Ａ_金达威_方大特钢,600585_601088_600507_000429_002626
华安中证银行指数分级B,1.36,68.6,17.12,14.98,1.56,招商银行_浦发银行_农业银行_工商银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_600016_601398_002142_601328_601288_600036_000001_601166_600000
银华中证等权90指数分级,1.24,40.6,14.67,43.69,2.4,隆基股份_比亚迪_中国人寿_中国国旅_广发证券_东方财富_华泰证券_智飞生物_歌尔股份_复星医药,601888_000776_601688_300059_601628_002594_002241_600196_300122_601012
中泰中证500指数增强A,0.78,30.43,8.24,7.77,1.14,绿盟科技_中金岭南_郑煤机_中直股份_第一创业_燕京啤酒_金域医学_美亚柏科_深科技_比亚迪_天赐材料_兆驰股份_以岭药业_华能国际_威孚高科,601717_002797_000060_002603_300188_603882_600038_000581_000729_002594_000021_002709_002429_300369_600011
中金MSCI质量指数C,4.0,53.83,25.35,24.11,2.83,五 粮 液_海康威视_泸州老窖_海螺水泥_中国国旅_迈瑞医疗_伊利股份_贵州茅台_恒瑞医药_海天味业,601888_300760_000568_600585_600887_600519_603288_600276_002415_000858
交银中证互联网金融指数分级A,1.19,56.19,13.68,11.56,1.08,中国平安_用友网络_兴业银行_国金证券_恒生电子_航天信息_东方财富_广联达_苏宁易购_平安银行,600109_300059_600271_600570_002024_601318_600588_002410_000001_601166
交银国证新能源指数分级B,0.85,23.84,8.17,7.68,1.51,比亚迪_通威股份_汇川技术_天赐材料_阳光电源_易事特_欣旺达_福斯特_隆基股份_当升科技,300073_600438_300376_002594_002709_603806_300207_300124_300274_601012
工银京津冀指数(LOF)A,0.38,19.4,7.63,5.72,0.01,中远海控_唐山港_长城汽车_金隅集团_首开股份_嘉寓股份_北京城建_北新建材_河钢股份_首创股份,600008_300117_600266_601633_000709_601992_600376_000786_601000_601919
前海开源中航军工指数分级A,0.71,32.38,11.86,11.88,-1.03,航天电器_中航光电_中航沈飞_航天发展_中国软件_中航机电_中直股份_航发动力_振华科技_中航飞机,000768_600038_002179_002013_000547_600893_000733_600536_600760_002025
华宝中证1000指数分级A,1.24,41.79,8.17,7.73,1.06,安井食品_捷佳伟创_迈克生物_赤峰黄金_深深房Ａ_东华软件_圣邦股份_华大基因_光威复材_酒鬼酒_宏大爆破,002065_300463_002683_300724_603345_600988_000799_000029_300699_300661_300676
大成中证红利指数C,0.98,31.32,9.05,38.5,1.29,龙蟒佰利_科华恒盛_九阳股份_粤高速Ａ_梅花生物_方大特钢_依顿电子_旗滨集团_康力电梯_双汇发展,002367_002601_002335_603328_002242_601636_600507_000429_600873_000895
广发养老指数A,2.48,49.89,13.42,12.37,3.34,中国人寿_星徽精密_涪陵榨菜_中国国旅_片仔癀_吉比特_光线传媒_通策医疗_智飞生物_复星医药,601888_600763_300464_002507_600436_601628_600196_603444_300122_300251
万家沪深300指数增强A,3.27,28.96,18.32,17.25,3.41,招商银行_美的集团_一汽富维_国泰君安_三一重工_浙能电力_迈瑞医疗_贵州茅台_华泰证券_明阳智能_立讯精密_中国中冶_一汽轿车_伊利股份_隆基股份,000800_600742_600031_600887_000333_002475_300760_601688_600023_600036_600519_601211_601615_601618_601012
交银中证互联网金融指数分级,1.19,56.19,13.68,11.56,1.08,中国平安_用友网络_兴业银行_恒生电子_国金证券_航天信息_东方财富_广联达_苏宁易购_平安银行,600109_300059_600271_600570_002024_601318_600588_002410_000001_601166
南方中证互联网指数分级B,1.11,46.76,9.13,8.66,1.1,海康威视_TCL 集团_用友网络_立讯精密_恒生电子_科大讯飞_广联达_东方财富_京东方Ａ_中兴通讯,002475_000725_300059_600570_000063_600588_002410_002415_002230_000100
大成沪深300指数C,3.45,45.75,23.04,21.45,3.41,招商银行_美的集团_五 粮 液_中国平安_立讯精密_伊利股份_贵州茅台_华泰证券_恒瑞医药_隆基股份,601688_600887_600036_600519_600276_601318_000333_601012_000858_002475
景顺长城沪港深红利成长低波指数C,0.89,25.91,11.8,8.39,-0.16,佳士科技_华发股份_绿地控股_华侨城Ａ_中材国际_通裕重工_露天煤业_荣盛发展_建发股份_华夏幸福,600153_600970_300185_000069_600606_300193_002146_600325_600340_002128
诺安创业板指数增强(LOF)A,1.2,49.71,9.4,9.17,1.41,贝达药业_阳光电源_晶盛机电_蓝思科技_信维通信_迈瑞医疗_宁德时代_东方财富_康泰生物_智飞生物,300760_300316_300558_300059_300750_300601_300122_300274_300136_300433
交银中证环境治理指数(LOF),0.27,28.97,5.56,5.16,0.31,三聚环保_巴安水务_天壕环境_怡球资源_博世科_万邦达_高能环境_瀚蓝环境_理工环科_首创股份,300332_600008_600323_601388_300262_603588_002322_300055_300072_300422
富国创业板指数分级B,1.35,52.45,13.49,13.24,1.25,汇川技术_温氏股份_迈瑞医疗_沃森生物_东方财富_宁德时代_康泰生物_亿纬锂能_爱尔眼科_智飞生物,300014_300760_300142_300059_300750_300601_300498_300124_300122_300015
上银中证500指数增强A,0.86,35.82,9.43,9.0,0.54,银泰资源_中联重科_国泰君安_吉林敖东_鱼跃医疗_宝新能源_明阳智能_四创电子_中远海能_光迅科技_三环集团_威孚高科_万孚生物_滨江集团,300482_002244_600026_002281_300408_002223_600990_000157_000581_000690_000975_000623_601211_601615
信诚中证智能家居指数分级,0.58,35.04,5.62,5.44,0.4,北斗星通_立讯精密_欣旺达_科沃斯_紫光国微_蓝思科技_良信电器_高德红外_中科创达_歌尔股份,300496_002706_002414_002151_300207_002241_002049_603486_300433_002475
易方达生物科技指数分级A,2.16,61.26,11.35,10.64,1.76,金域医学_华大基因_天坛生物_华兰生物_沃森生物_康泰生物_泰格医药_智飞生物_长春高新_药明康德,000661_603882_300142_002007_300347_300601_600161_603259_300122_300676
东兴中证消费50指数A,5.26,46.8,24.33,22.87,3.86,美的集团_五 粮 液_泸州老窖_格力电器_牧原股份_中国国旅_伊利股份_青岛海尔_贵州茅台_海天味业,601888_000568_600887_600690_603288_600519_000333_000651_000858_002714
中融国证钢铁行业指数分级B,0.35,26.36,7.49,7.18,0.37,山东钢铁_南钢股份_重庆钢铁_包钢股份_沙钢股份_新兴铸管_太钢不锈_河钢股份_华菱钢铁_宝钢股份,600022_002075_000778_600019_000932_600282_601005_000709_600010_000825
国联安双禧中证100指数B,3.83,46.41,22.44,20.86,4.1,中国平安_招商银行_五 粮 液_美的集团_立讯精密_中信证券_格力电器_伊利股份_贵州茅台_恒瑞医药,600887_600036_600519_600276_601318_000333_000651_600030_000858_002475
天弘中证银行指数C,1.29,43.45,16.58,15.52,1.67,招商银行_浦发银行_工商银行_农业银行_兴业银行_上海银行_民生银行_交通银行_宁波银行_平安银行,601229_601398_600016_002142_601328_601288_600036_000001_601166_600000
工银创业板指数ETF,1.02,48.57,8.8,8.53,0.93,汇川技术_温氏股份_迈瑞医疗_沃森生物_东方财富_宁德时代_康泰生物_亿纬锂能_爱尔眼科_智飞生物,300014_300760_300142_300059_300750_300601_300498_300124_300122_300015
中融中证煤炭指数分级,0.79,31.45,12.53,11.62,0.77,中国神华_平煤股份_中煤能源_美锦能源_西山煤电_永泰能源_潞安环能_兖州煤业_阳泉煤业_陕西煤业,601225_000983_601088_000723_601898_600157_600348_600188_601699_601666
博时银智大数据100指数C,1.15,43.19,10.87,14.83,1.64,比亚迪_凯莱英_科沃斯_长城汽车_分众传媒_理邦仪器_玲珑轮胎_凯普生物_法拉电子,601966_300639_600563_601633_002594_300206_002821_603486_002027
广发中证全指建筑材料指数A,1.64,36.94,17.93,16.09,1.13,天山股份_塔牌集团_华新水泥_亚泰集团_冀东水泥_金隅集团_海螺水泥_旗滨集团_东方雨虹_北新建材,600881_600585_000877_002271_601636_600801_601992_002233_000401_000786
泰达消费红利指数C,1.14,48.5,11.82,10.82,0.46,华宝股份_洽洽食品_苏垦农发_梅花生物_承德露露_重庆啤酒_迎驾贡酒_养元饮品_双汇发展_北大荒,000848_603156_002557_600598_603198_600873_601952_300741_000895_600132
鹏华中证医药指数(LOF)A,1.12,53.66,8.87,8.32,0.76,恒瑞医药_复星医药_华兰生物_沃森生物_片仔癀_康泰生物_药明康德_爱尔眼科_长春高新_智飞生物,000661_300142_002007_600436_300601_600276_603259_600196_300122_300015
南方中证高铁产业指数分级A,0.63,28.08,8.87,9.09,-0.06,中国铁建_中国中车_内蒙一机_隧道股份_特锐德_中铁工业_卧龙电气_中国中铁_大秦铁路,600967_601766_601186_300001_600528_601006_600580_600820_601390
国金上证50指数增强(LOF),3.87,45.96,21.61,19.59,4.09,招商银行_中信证券_兴业银行_三一重工_迈瑞医疗_贵州茅台_荣盛石化_海天味业_中国平安_中国国旅_恒立液压_伊利股份_恒瑞医药_隆基股份_智飞生物,601888_600031_600887_600276_601318_601166_600030_300760_601100_600036_603288_600519_002493_300122_601012
招商沪深300地产等权重指数分级,1.55,29.76,15.19,11.2,0.8,中南建设_绿地控股_金科股份_新城控股_万 科Ａ_华侨城Ａ_新湖中宝_阳 光 城_金地集团_保利地产,000671_000656_000002_600383_000069_600606_000961_600048_601155_600208
前海开源MSCI中国A股指数A,4.77,50.25,27.25,24.96,5.39,招商银行_中国平安_五 粮 液_立讯精密_中国国旅_迈瑞医疗_贵州茅台_宁德时代_宁波港_恒瑞医药_海天味业,601888_300760_300750_600036_600519_603288_600276_601318_601018_000858_002475
博时银智大数据100指数A,1.15,43.19,10.87,14.83,1.64,比亚迪_凯莱英_科沃斯_长城汽车_分众传媒_理邦仪器_玲珑轮胎_凯普生物_法拉电子,601966_300639_600563_002594_601633_300206_002821_603486_002027
富国中证移动互联网指数分级,0.63,45.66,8.44,7.47,0.17,中兴通讯_海康威视_立讯精密_恒生电子_中国国旅_广联达_东方财富_爱尔眼科_歌尔股份_京东方Ａ,601888_002475_000725_300059_600570_000063_002241_002415_002410_300015
平安深证300指数增强,2.12,40.84,15.51,14.2,2.31,美的集团_五 粮 液_中信证券_万 科Ａ_山西汾酒_杭州银行_迈瑞医疗_宁德时代_华泰证券_宁波银行_泸州老窖_格力电器_立讯精密_爱尔眼科_隆基股份,000568_002142_000002_000333_000651_600030_000858_002475_300015_600809_600926_300760_601688_300750_601012
广发百发100指数A,0.86,40.13,7.98,52.29,0.39,通威股份_恒生电子_宝信软件_中信建投_数据港_东方财富_新易盛_隆基股份,601066_300502_600845_300059_603881_600438_600570_601012
嘉实沪深300指数研究增强,4.26,46.08,23.43,21.62,4.61,招商银行_美的集团_五 粮 液_中信证券_南京银行_迈瑞医疗_贵州茅台_华泰证券_海信电器_中国平安_海康威视_立讯精密_科锐国际_华大基因_万孚生物,300482_600060_601318_000333_600030_000858_002475_300676_300760_601688_600036_600519_300662_002415_601009
国泰中证500指数增强A,1.85,39.38,10.5,10.14,1.93,南极电商_金发科技_华鲁恒升_涪陵榨菜_华测检测_华天科技_重庆啤酒_吉比特_绝味食品_安琪酵母,600298_002507_002127_603517_600426_300012_600143_603444_002185_600132
华夏沪深300指数增强A,3.99,45.98,20.35,18.8,4.32,美的集团_五 粮 液_山西汾酒_宝信软件_九阳股份_贵州茅台_宁波银行_中国平安_山东药玻_华大基因_中国国旅_伊利股份_一汽轿车_东方财富_爱尔眼科,601888_000800_002142_300059_600887_002242_601318_000333_000858_300015_300676_600809_600845_600529_600519
招商沪深300指数A,3.27,43.94,21.06,19.18,3.39,兰州黄河_美的集团_汇川技术_五 粮 液_浦发银行_中能电气_汇通能源_贵州茅台_华泰证券_平安银行_中国平安_恩捷股份_惠泉啤酒_恒瑞医药_中兴通讯,600276_000929_601318_300124_600573_000333_000858_300062_002812_601688_000063_600605_600519_000001_600000
